,Probability,Predictions,Ground Truths
2852,0.008118125,0,0.0
2853,0.63830715,1,1.0
2854,0.96804917,1,1.0
2855,0.6373932,1,0.0
2856,0.7827555,1,1.0
2857,0.06201869,0,0.0
2858,0.6070455,1,0.0
2859,0.6387502,1,1.0
2860,0.49268275,0,1.0
2861,0.024367226,0,0.0
2862,0.60832113,1,1.0
2863,0.5792833,1,1.0
2864,0.7530466,1,1.0
2865,0.54037225,1,1.0
2866,0.8119088,1,1.0
2867,0.63768613,1,1.0
2868,0.86497796,1,1.0
2869,0.0022810716,0,0.0
2870,0.008345473,0,0.0
2871,0.269304,0,0.0
2872,0.57798886,1,0.0
2873,0.00682603,0,0.0
2874,0.8600509,1,1.0
2875,0.0054479,0,0.0
2876,0.84538984,1,1.0
2877,0.53516793,1,1.0
2878,0.6333767,1,0.0
2879,0.5128139,1,0.0
2880,0.63766575,1,0.0
2881,0.7021724,1,0.0
2882,0.558795,1,0.0
2883,0.85535663,1,1.0
2884,0.6033227,1,0.0
2885,0.21871588,0,1.0
2886,0.84823036,1,1.0
2887,0.79822046,1,1.0
2888,0.007582295,0,0.0
2889,0.40781754,0,0.0
2890,0.48367313,0,1.0
2891,0.67856324,1,1.0
2892,0.08261238,0,0.0
2893,0.4966424,0,1.0
2894,0.008905569,0,0.0
2895,0.81283975,1,1.0
2896,0.5361823,1,1.0
2897,0.58537203,1,1.0
2898,0.4978867,0,1.0
2899,0.6039998,1,1.0
2900,0.010817663,0,0.0
2901,0.5767436,1,0.0
2902,0.8226379,1,1.0
2903,0.45974034,0,1.0
2904,0.57645047,1,0.0
2905,0.5203332,1,1.0
2906,0.0155014,0,0.0
2907,0.57595474,1,0.0
2908,0.80314094,1,1.0
2909,0.63104284,1,1.0
2910,0.388765,0,0.0
2911,0.5496939,1,0.0
2912,0.4929819,0,1.0
2913,0.86712825,1,1.0
2914,0.6324872,1,0.0
2915,0.574796,1,1.0
2916,0.5277167,1,1.0
2917,0.65773875,1,0.0
2918,0.51234835,1,1.0
2919,0.0035479297,0,0.0
2920,0.84594285,1,0.0
2921,0.559994,1,0.0
2922,0.56541127,1,1.0
2923,0.837472,1,1.0
2924,0.60150826,1,0.0
2925,0.5216421,1,1.0
2926,0.5841847,1,0.0
2927,0.5423483,1,1.0
2928,0.5303903,1,1.0
2929,0.023330899,0,0.0
2930,0.0054266932,0,0.0
2931,0.6255607,1,1.0
2932,0.002633994,0,0.0
2933,0.5700928,1,1.0
2934,0.909791,1,0.0
2935,0.034111753,0,0.0
2936,0.53193396,1,0.0
2937,0.6135771,1,1.0
2938,0.5953965,1,1.0
2939,0.5899453,1,1.0
2940,0.58898795,1,1.0
2941,0.5541707,1,1.0
2942,0.59572244,1,1.0
2943,0.5247675,1,1.0
2944,0.74325013,1,1.0
2945,0.5502863,1,0.0
2946,0.5637074,1,1.0
2947,0.81657356,1,1.0
2948,0.007651568,0,0.0
2949,0.5732769,1,1.0
2950,0.8406834,1,1.0
2951,1.734133e-06,0,0.0
2952,0.6005375,1,1.0
2953,0.015079228,0,0.0
2954,0.55985427,1,1.0
2955,0.5629178,1,0.0
2956,0.54485744,1,1.0
2957,0.5665505,1,1.0
2958,0.5909365,1,0.0
2959,0.5859808,1,0.0
2960,0.5475695,1,0.0
2961,0.044971555,0,0.0
2962,0.4548714,0,0.0
2963,0.00020091239,0,0.0
2964,0.038274527,0,0.0
2965,0.5939362,1,1.0
2966,0.012986322,0,0.0
2967,0.5147068,1,1.0
2968,0.0019347019,0,1.0
2969,0.020464588,0,0.0
2970,0.84306765,1,1.0
2971,0.1517253,0,1.0
2972,0.71683216,1,1.0
2973,0.5370259,1,1.0
2974,0.59368473,1,1.0
2975,0.025401615,0,0.0
2976,0.017316332,0,0.0
2977,0.95389557,1,0.0
2978,0.8814428,1,1.0
2979,0.5313386,1,0.0
2980,0.0076314057,0,0.0
2981,0.5822151,1,1.0
2982,0.8722939,1,1.0
2983,0.5019577,1,1.0
2984,0.5393296,1,1.0
2985,0.50608534,1,1.0
2986,0.4552968,0,0.0
2987,0.5640251,1,1.0
2988,0.57519007,1,1.0
2989,0.001865799,0,0.0
2990,0.5383397,1,1.0
2991,0.021378258,0,0.0
2992,0.0018066535,0,0.0
2993,0.0025592442,0,0.0
2994,0.59855235,1,0.0
2995,0.5539747,1,1.0
2996,0.4112371,0,0.0
2997,0.5267192,1,0.0
2998,0.88680637,1,0.0
2999,0.5352642,1,0.0
3000,0.8218763,1,1.0
3001,0.55842674,1,0.0
3002,0.0044786627,0,0.0
3003,0.79744047,1,0.0
3004,0.7346888,1,1.0
3005,0.0018786141,0,0.0
3006,0.0018746332,0,0.0
3007,0.59278864,1,1.0
3008,0.5159042,1,1.0
3009,0.59174395,1,0.0
3010,0.5619393,1,0.0
3011,0.002001459,0,0.0
3012,1.1775746e-05,0,0.0
3013,0.51785606,1,1.0
3014,0.00883077,0,0.0
3015,0.58244205,1,0.0
3016,0.517432,1,1.0
3017,0.9579607,1,1.0
3018,0.009590787,0,0.0
3019,0.09759744,0,0.0
3020,0.6070982,1,1.0
3021,0.47501191,0,0.0
3022,0.3381152,0,0.0
3023,1.4899269e-05,0,0.0
3024,0.019645598,0,0.0
3025,0.60744566,1,0.0
3026,0.595845,1,0.0
3027,0.018807702,0,0.0
3028,0.024648262,0,0.0
3029,0.51404804,1,1.0
3030,0.83325386,1,1.0
3031,0.53022575,1,0.0
3032,0.6682782,1,0.0
3033,0.8472055,1,1.0
3034,0.5329842,1,1.0
3035,0.16026652,0,0.0
3036,0.8175766,1,1.0
3037,0.58054405,1,1.0
3038,0.4788834,0,1.0
3039,0.60048753,1,0.0
3040,0.65373605,1,0.0
3041,0.84339267,1,1.0
3042,0.05357281,0,0.0
3043,0.980437,1,1.0
3044,0.5738805,1,0.0
3045,0.5807968,1,1.0
3046,0.56401813,1,1.0
3047,0.54789954,1,0.0
3048,0.8288815,1,1.0
3049,0.5866641,1,1.0
3050,0.5995403,1,1.0
3051,0.039879233,0,0.0
3052,0.5961492,1,1.0
3053,0.8680272,1,1.0
3054,0.92351896,1,1.0
3055,0.0046915896,0,0.0
3056,0.7723866,1,1.0
3057,0.5802675,1,1.0
3058,0.5236547,1,1.0
3059,0.475859,0,1.0
3060,0.518413,1,0.0
3061,0.021719141,0,0.0
3062,0.8789593,1,1.0
3063,0.6040841,1,1.0
3064,0.51640356,1,1.0
3065,0.63120854,1,1.0
3066,0.60362107,1,0.0
3067,0.57550925,1,1.0
3068,0.42955333,0,0.0
3069,0.034903213,0,0.0
3070,0.6084106,1,1.0
3071,0.5937506,1,0.0
3072,0.5450257,1,0.0
3073,0.024749568,0,0.0
3074,0.55771947,1,0.0
3075,0.010648617,0,0.0
3076,0.625284,1,1.0
3077,0.5704348,1,1.0
3078,0.591683,1,0.0
3079,0.26630205,0,0.0
3080,0.5492613,1,1.0
3081,0.8624014,1,1.0
3082,0.014010159,0,0.0
3083,0.40414762,0,0.0
3084,0.038747046,0,0.0
3085,0.3221148,0,0.0
3086,0.49353614,0,1.0
3087,0.5803833,1,1.0
3088,0.56501687,1,1.0
3089,0.20455694,0,0.0
3090,0.0139399655,0,0.0
3091,0.9636096,1,1.0
3092,0.47709128,0,1.0
3093,0.90572864,1,1.0
3094,0.5147422,1,1.0
3095,0.35775912,0,0.0
3096,0.56605846,1,1.0
3097,0.4932016,0,1.0
3098,0.86124665,1,1.0
3099,0.522173,1,0.0
3100,0.054411754,0,0.0
3101,0.13642973,0,0.0
3102,0.62248003,1,0.0
3103,0.0050391513,0,1.0
3104,0.5849272,1,1.0
3105,0.61045593,1,0.0
3106,0.57525945,1,1.0
3107,0.5661799,1,0.0
3108,0.21425673,0,1.0
3109,0.8564273,1,1.0
3110,0.8736669,1,1.0
3111,0.0033531152,0,0.0
3112,0.5873741,1,1.0
3113,0.5360149,1,0.0
3114,0.59620893,1,0.0
3115,0.56453323,1,0.0
3116,0.0022543834,0,0.0
3117,0.59475917,1,0.0
3118,0.55056155,1,0.0
3119,0.0019492741,0,0.0
3120,0.6158927,1,1.0
3121,0.62553686,1,0.0
3122,0.8587111,1,1.0
3123,0.106280096,0,1.0
3124,0.64770496,1,1.0
3125,0.9563257,1,1.0
3126,0.5635592,1,1.0
3127,0.9553122,1,1.0
3128,0.58511794,1,0.0
3129,0.58683753,1,0.0
3130,0.5563288,1,0.0
3131,0.023895487,0,0.0
3132,0.037834536,0,0.0
3133,0.04320589,0,1.0
3134,0.5900944,1,0.0
3135,0.50379306,1,1.0
3136,0.5368025,1,1.0
3137,0.5384263,1,1.0
3138,0.97095305,1,1.0
3139,0.026123883,0,0.0
3140,0.7691017,1,1.0
3141,0.048536055,0,0.0
3142,0.5131434,1,0.0
3143,0.877796,1,1.0
3144,0.58328724,1,1.0
3145,0.5460357,1,1.0
3146,0.64532804,1,0.0
3147,0.16832466,0,0.0
3148,0.58103,1,0.0
3149,0.56627166,1,1.0
3150,0.13845654,0,1.0
3151,0.7988607,1,1.0
3152,0.74457,1,1.0
3153,0.5903421,1,1.0
3154,0.49028617,0,1.0
3155,0.6216466,1,1.0
3156,0.017969424,0,0.0
3157,0.6039199,1,1.0
3158,0.60455805,1,1.0
3159,0.5912965,1,1.0
3160,0.12834519,0,0.0
3161,0.5839314,1,1.0
3162,0.59572965,1,1.0
3163,0.58542913,1,1.0
3164,0.004662048,0,0.0
3165,0.52939147,1,1.0
3166,0.9622072,1,1.0
3167,0.56951684,1,1.0
3168,0.7201887,1,1.0
3169,0.5633036,1,0.0
3170,0.6041849,1,0.0
3171,0.5281517,1,0.0
3172,0.0024034933,0,0.0
3173,0.5198632,1,1.0
3174,0.98584193,1,1.0
3175,0.5102077,1,1.0
3176,0.79162365,1,1.0
3177,0.008018329,0,0.0
3178,0.00066276785,0,0.0
3179,0.5752171,1,1.0
3180,0.0051502157,0,0.0
3181,0.5513495,1,0.0
3182,0.07711111,0,0.0
3183,0.48493677,0,0.0
3184,0.39721563,0,1.0
3185,0.5659203,1,1.0
3186,0.57510465,1,0.0
3187,0.088923715,0,1.0
3188,0.51860386,1,0.0
3189,0.5985522,1,1.0
3190,0.6098013,1,1.0
3191,0.5906745,1,0.0
3192,0.4828416,0,1.0
3193,0.052246246,0,0.0
3194,0.074969746,0,0.0
3195,0.002547298,0,0.0
3196,0.010453808,0,0.0
3197,0.00013511241,0,0.0
3198,0.79981464,1,1.0
3199,0.5437365,1,1.0
3200,0.53777796,1,0.0
3201,0.52411914,1,0.0
3202,0.54866755,1,0.0
3203,0.53645885,1,1.0
3204,0.011957976,0,0.0
3205,0.5321601,1,0.0
3206,0.59400994,1,1.0
3207,0.05692123,0,0.0
3208,0.007327227,0,0.0
3209,0.05061761,0,0.0
3210,0.55050457,1,1.0
3211,0.46571198,0,0.0
3212,0.49681458,0,1.0
3213,0.59156424,1,1.0
3214,0.8539154,1,0.0
3215,0.5823182,1,1.0
3216,0.61619425,1,1.0
3217,0.49845976,0,0.0
3218,0.02823259,0,0.0
3219,0.028236121,0,0.0
3220,0.4643041,0,0.0
3221,0.0029470073,0,0.0
3222,0.62235767,1,1.0
3223,0.5541209,1,1.0
3224,0.57281965,1,1.0
3225,0.5255696,1,0.0
3226,0.002079462,0,0.0
3227,0.5119996,1,0.0
3228,0.57348967,1,0.0
3229,0.06822119,0,0.0
3230,0.49739945,0,0.0
3231,0.8207234,1,0.0
3232,0.5820819,1,1.0
3233,0.7867239,1,0.0
3234,0.0058288253,0,0.0
3235,0.62686336,1,0.0
3236,0.55095273,1,1.0
3237,0.5427568,1,1.0
3238,0.5909321,1,0.0
3239,0.093995094,0,1.0
3240,0.002246483,0,0.0
3241,0.5212389,1,0.0
3242,0.5474326,1,0.0
3243,0.47769234,0,1.0
3244,0.5689562,1,0.0
3245,0.5621218,1,0.0
3246,0.023672262,0,0.0
3247,0.609854,1,1.0
3248,0.5554727,1,0.0
3249,0.58547455,1,1.0
3250,0.5127714,1,1.0
3251,0.7693447,1,1.0
3252,0.0017337564,0,0.0
3253,0.029077467,0,0.0
3254,0.59070593,1,0.0
3255,0.7025403,1,1.0
3256,0.021236634,0,0.0
3257,0.025304237,0,0.0
3258,0.12379225,0,0.0
3259,0.57809424,1,0.0
3260,4.302669e-06,0,0.0
3261,0.8770242,1,1.0
3262,0.5102888,1,0.0
3263,0.49818143,0,1.0
3264,0.041185934,0,0.0
3265,0.0061991536,0,0.0
3266,0.6020552,1,1.0
3267,0.60325956,1,1.0
3268,0.58324623,1,1.0
3269,0.011609831,0,0.0
3270,0.58607936,1,1.0
3271,0.24762401,0,0.0
3272,0.82766324,1,1.0
3273,0.5643118,1,0.0
3274,0.0075014313,0,0.0
3275,0.5456921,1,0.0
3276,0.16062899,0,0.0
3277,0.54826796,1,1.0
3278,0.86839575,1,1.0
3279,0.5078531,1,1.0
3280,0.044788096,0,0.0
3281,0.54414725,1,1.0
3282,0.059171945,0,0.0
3283,0.8620155,1,1.0
3284,0.554152,1,1.0
3285,0.5402847,1,0.0
3286,0.019166788,0,0.0
3287,0.5454698,1,0.0
3288,0.59715647,1,0.0
3289,0.45561388,0,0.0
3290,0.006979215,0,0.0
3291,0.77308786,1,1.0
3292,0.85208744,1,1.0
3293,0.97394603,1,1.0
3294,0.58901894,1,1.0
3295,0.56133944,1,1.0
3296,0.5589346,1,0.0
3297,0.59464407,1,1.0
3298,0.5697628,1,1.0
3299,0.56012005,1,0.0
3300,0.5871557,1,0.0
3301,0.004952155,0,0.0
3302,0.96673644,1,1.0
3303,0.6041396,1,0.0
3304,0.008493009,0,0.0
3305,0.48337013,0,0.0
3306,0.7816193,1,1.0
3307,0.8488834,1,1.0
3308,0.55053985,1,1.0
3309,0.57782155,1,0.0
3310,0.50076663,1,0.0
3311,0.5471773,1,0.0
3312,0.6105557,1,1.0
3313,0.403826,0,0.0
3314,0.87643206,1,1.0
3315,0.8501401,1,0.0
3316,0.009189125,0,0.0
3317,0.5941862,1,0.0
3318,0.51769584,1,0.0
3319,0.83106977,1,1.0
3320,0.64273983,1,1.0
3321,0.57039094,1,1.0
3322,0.5718155,1,1.0
3323,0.58451664,1,0.0
3324,0.58136,1,1.0
3325,0.00041911157,0,0.0
3326,0.007974211,0,0.0
3327,0.017858062,0,0.0
3328,0.0554462,0,0.0
3329,0.55253166,1,0.0
3330,0.55272347,1,0.0
3331,0.56573343,1,1.0
3332,0.021037426,0,0.0
3333,0.62817633,1,0.0
3334,0.9709914,1,1.0
3335,0.5431106,1,0.0
3336,0.5633193,1,1.0
3337,0.544608,1,1.0
3338,0.8757173,1,1.0
3339,0.7039435,1,1.0
3340,0.17074543,0,0.0
3341,0.5488067,1,0.0
3342,0.5593999,1,1.0
3343,0.60054857,1,1.0
3344,0.016007472,0,0.0
3345,0.53300124,1,1.0
3346,0.5635926,1,1.0
3347,0.44133952,0,1.0
3348,0.5833476,1,0.0
3349,0.9085045,1,1.0
3350,0.5605976,1,1.0
3351,0.010930526,0,0.0
3352,0.0050349883,0,1.0
3353,0.5299037,1,1.0
3354,0.018464183,0,0.0
3355,0.5676055,1,0.0
3356,0.49638343,0,0.0
3357,0.5277323,1,0.0
3358,0.063962094,0,0.0
3359,0.618079,1,1.0
3360,0.5128846,1,0.0
3361,0.5530254,1,1.0
3362,0.607982,1,0.0
3363,0.54604626,1,1.0
3364,0.015809292,0,0.0
3365,0.5271081,1,0.0
3366,0.8625227,1,1.0
3367,0.38170215,0,1.0
3368,0.51037836,1,1.0
3369,0.5936453,1,1.0
3370,0.4749739,0,1.0
3371,0.59437406,1,1.0
3372,0.017672876,0,0.0
3373,0.30140185,0,1.0
3374,0.14825049,0,0.0
3375,0.92690295,1,1.0
3376,0.54321516,1,1.0
3377,0.026386352,0,0.0
3378,0.022377837,0,0.0
3379,0.5639612,1,1.0
3380,0.55374336,1,1.0
3381,0.5033145,1,1.0
3382,0.61016685,1,0.0
3383,0.069239706,0,0.0
3384,0.58717436,1,0.0
3385,0.9592764,1,1.0
3386,0.5720476,1,1.0
3387,0.034494665,0,0.0
3388,0.60143477,1,1.0
3389,0.009764875,0,0.0
3390,0.6101855,1,0.0
3391,0.82872313,1,1.0
3392,0.631091,1,1.0
3393,0.60812557,1,0.0
3394,0.5728413,1,1.0
3395,0.7599286,1,1.0
3396,0.35984105,0,0.0
3397,0.0049867816,0,0.0
3398,0.5737921,1,1.0
3399,0.9331465,1,1.0
3400,0.86947036,1,1.0
3401,0.8824722,1,1.0
3402,0.58355135,1,1.0
3403,0.45390493,0,1.0
3404,0.64678156,1,0.0
3405,0.59518945,1,0.0
3406,0.018062975,0,0.0
3407,0.521911,1,0.0
3408,0.0059976485,0,0.0
3409,0.5678644,1,1.0
3410,0.59267044,1,1.0
3411,0.7919383,1,1.0
3412,0.017290523,0,0.0
3413,0.53790104,1,0.0
3414,0.5418175,1,0.0
3415,0.2527514,0,0.0
3416,0.84677255,1,1.0
3417,0.5495662,1,0.0
3418,0.5515691,1,0.0
3419,0.575765,1,0.0
3420,0.91798186,1,0.0
3421,0.432765,0,0.0
3422,0.61030316,1,1.0
3423,0.004668669,0,0.0
3424,0.49635795,0,0.0
3425,0.58191544,1,0.0
3426,0.57115406,1,1.0
3427,0.5802333,1,1.0
3428,0.41795677,0,0.0
3429,0.5883185,1,0.0
3430,0.84310406,1,0.0
3431,0.51947933,1,0.0
3432,0.6115199,1,1.0
3433,0.0070415423,0,0.0
3434,0.00060008495,0,1.0
3435,0.015067751,0,0.0
3436,0.880073,1,1.0
3437,0.6450751,1,0.0
3438,0.0154928295,0,0.0
3439,0.5034101,1,1.0
3440,0.08895166,0,0.0
3441,0.42474094,0,1.0
3442,0.6223034,1,0.0
3443,0.6004639,1,1.0
3444,0.52427506,1,1.0
3445,0.5776259,1,1.0
3446,0.0047741733,0,0.0
3447,0.014425858,0,0.0
3448,0.6138396,1,1.0
3449,0.5771037,1,0.0
3450,0.018541075,0,0.0
3451,0.06927619,0,1.0
3452,0.597502,1,1.0
3453,0.5780695,1,1.0
3454,0.0050994796,0,0.0
3455,0.89964676,1,1.0
3456,0.0031586932,0,0.0
3457,0.5176847,1,1.0
3458,0.618548,1,0.0
3459,0.6311699,1,0.0
3460,0.63532716,1,1.0
3461,0.40497914,0,0.0
3462,0.53398716,1,1.0
3463,0.037825022,0,0.0
3464,0.58667755,1,1.0
3465,0.8450552,1,1.0
3466,0.5355974,1,1.0
3467,0.67598474,1,0.0
3468,0.036243867,0,0.0
3469,0.6074475,1,1.0
3470,0.6217316,1,1.0
3471,0.020543767,0,0.0
3472,0.0060792193,0,0.0
3473,0.7847151,1,1.0
3474,0.5502286,1,1.0
3475,0.5761253,1,1.0
3476,0.52159226,1,1.0
3477,0.0035055918,0,0.0
3478,0.6843389,1,0.0
3479,0.56512874,1,1.0
3480,0.83400035,1,1.0
3481,0.50257397,1,0.0
3482,0.8234645,1,0.0
3483,0.8021168,1,1.0
3484,0.5210145,1,0.0
3485,0.54512334,1,0.0
3486,0.65525144,1,0.0
3487,0.59149855,1,1.0
3488,0.6080131,1,1.0
3489,0.62056243,1,1.0
3490,0.89648145,1,1.0
3491,0.28402647,0,1.0
3492,0.0016496708,0,0.0
3493,0.7895801,1,1.0
3494,0.28921157,0,1.0
3495,0.5055406,1,1.0
3496,0.5816762,1,1.0
3497,0.019811796,0,0.0
3498,0.6059663,1,0.0
3499,0.57004774,1,1.0
3500,0.03703439,0,0.0
3501,0.045530356,0,0.0
3502,0.4422202,0,0.0
3503,0.52574193,1,1.0
3504,0.49580428,0,0.0
3505,0.6367759,1,1.0
3506,0.932797,1,1.0
3507,0.85015285,1,1.0
3508,0.6774409,1,0.0
3509,0.5394388,1,1.0
3510,0.5523588,1,1.0
3511,0.546639,1,1.0
3512,0.1380605,0,0.0
3513,0.5968754,1,1.0
3514,0.9373232,1,1.0
3515,0.8374756,1,1.0
3516,0.89948136,1,1.0
3517,0.008287909,0,0.0
3518,0.5248417,1,0.0
3519,0.5450559,1,1.0
3520,0.8342512,1,1.0
3521,0.54899585,1,1.0
3522,0.58017063,1,1.0
3523,0.6202461,1,0.0
3524,0.5352545,1,1.0
3525,0.3812521,0,1.0
3526,0.5278774,1,0.0
3527,0.45366716,0,0.0
3528,0.59204847,1,1.0
3529,0.70546424,1,1.0
3530,0.81639785,1,1.0
3531,0.54338866,1,1.0
3532,0.5389798,1,1.0
3533,0.8634609,1,1.0
3534,0.106156185,0,0.0
3535,0.53789514,1,0.0
3536,0.5611953,1,0.0
3537,0.83987236,1,1.0
3538,0.0048797596,0,0.0
3539,0.5701978,1,0.0
3540,0.014350541,0,0.0
3541,0.49320307,0,0.0
3542,0.59502244,1,1.0
3543,0.0035505737,0,0.0
3544,0.6691762,1,0.0
3545,0.26713142,0,1.0
3546,0.44025525,0,1.0
3547,0.515491,1,0.0
3548,0.017846173,0,0.0
3549,0.54613775,1,0.0
3550,0.5618312,1,1.0
3551,0.52451724,1,1.0
3552,0.014302989,0,0.0
3553,0.5962761,1,1.0
3554,0.88313556,1,0.0
3555,0.0064815506,0,0.0
3556,0.55766976,1,0.0
3557,0.9080693,1,1.0
3558,3.6573423e-05,0,0.0
3559,0.64903754,1,1.0
3560,0.0074839233,0,0.0
3561,0.5310439,1,0.0
3562,0.019315878,0,0.0
3563,0.42964706,0,0.0
3564,0.5578574,1,0.0
3565,0.5543002,1,0.0
3566,0.8484572,1,1.0
3567,0.91638815,1,1.0
3568,0.55196005,1,0.0
3569,0.6048938,1,1.0
3570,0.56898487,1,0.0
3571,0.57486033,1,1.0
3572,0.54759014,1,0.0
3573,0.9640972,1,1.0
3574,0.5729708,1,0.0
3575,5.2604348e-05,0,0.0
3576,0.5840265,1,0.0
3577,0.5204243,1,1.0
3578,0.3672633,0,1.0
3579,0.52830505,1,1.0
3580,0.5069051,1,0.0
3581,3.7358627e-06,0,0.0
3582,0.030041477,0,0.0
3583,0.7262121,1,1.0
3584,0.005918844,0,0.0
3585,0.84256,1,1.0
3586,0.5281089,1,1.0
3587,0.034690876,0,0.0
3588,0.5923632,1,0.0
3589,0.53046477,1,1.0
3590,0.8467488,1,0.0
3591,0.5474095,1,0.0
3592,0.004797627,0,0.0
3593,0.08590391,0,0.0
3594,0.73993164,1,1.0
3595,0.5802374,1,1.0
3596,0.5493502,1,1.0
3597,0.62654984,1,1.0
3598,0.57717216,1,1.0
3599,0.6110801,1,1.0
3600,0.6011798,1,1.0
3601,0.49794775,0,1.0
3602,0.97098887,1,1.0
3603,0.55327827,1,0.0
3604,0.78755933,1,1.0
3605,0.9407442,1,0.0
3606,0.86516196,1,1.0
3607,0.59814996,1,0.0
3608,4.092298e-05,0,0.0
3609,0.4691822,0,0.0
3610,0.5478245,1,1.0
3611,0.6482268,1,1.0
3612,0.6062716,1,0.0
3613,0.7690136,1,0.0
3614,0.5032093,1,0.0
3615,0.6539776,1,0.0
3616,0.5749119,1,1.0
3617,0.59818316,1,0.0
3618,0.80052197,1,1.0
3619,0.8339845,1,0.0
3620,0.6328461,1,0.0
3621,0.95169693,1,1.0
3622,0.42383116,0,0.0
3623,0.83124065,1,1.0
3624,0.63732517,1,0.0
3625,0.56952214,1,0.0
3626,0.8555643,1,1.0
3627,0.49667928,0,0.0
3628,0.604886,1,0.0
3629,0.6189756,1,1.0
3630,0.5243936,1,0.0
3631,0.8122835,1,1.0
3632,0.049988266,0,0.0
3633,0.046795364,0,0.0
3634,0.5262555,1,1.0
3635,0.8936879,1,1.0
3636,0.58669883,1,1.0
3637,0.57452035,1,0.0
3638,0.0067836675,0,0.0
3639,0.7875477,1,1.0
3640,0.018160697,0,0.0
3641,0.8095846,1,1.0
3642,0.69858295,1,0.0
3643,0.57478875,1,0.0
3644,0.6049758,1,0.0
3645,0.56963867,1,1.0
3646,0.8729374,1,0.0
3647,0.6159124,1,1.0
3648,0.0031453676,0,0.0
3649,0.6121829,1,1.0
3650,0.6163466,1,0.0
3651,0.021378258,0,0.0
3652,0.61218697,1,1.0
3653,0.68099433,1,0.0
3654,0.023058565,0,0.0
3655,0.002378169,0,0.0
3656,0.01063459,0,0.0
3657,0.6587551,1,1.0
3658,0.58052725,1,0.0
3659,0.61341864,1,0.0
3660,0.48794836,0,0.0
3661,0.65227276,1,0.0
3662,0.6001118,1,1.0
3663,0.7432168,1,1.0
3664,5.315196e-05,0,0.0
3665,0.042622063,0,0.0
3666,0.6161238,1,1.0
3667,0.57015854,1,0.0
3668,0.6141692,1,1.0
3669,0.8433906,1,1.0
3670,0.011749549,0,0.0
3671,0.9758685,1,1.0
3672,0.00067298877,0,0.0
3673,0.54087806,1,1.0
3674,9.008406e-05,0,0.0
3675,0.8222447,1,0.0
3676,0.5416208,1,1.0
3677,0.89159596,1,1.0
3678,0.481711,0,1.0
3679,0.59250134,1,0.0
3680,0.60091376,1,0.0
3681,0.041167747,0,0.0
3682,0.0065633166,0,0.0
3683,0.7734277,1,0.0
3684,0.4925176,0,0.0
3685,0.54186255,1,0.0
3686,0.04474088,0,0.0
3687,0.6253253,1,1.0
3688,0.6132546,1,0.0
3689,0.29514664,0,0.0
3690,0.012529212,0,0.0
3691,0.29612198,0,0.0
3692,0.57094824,1,1.0
3693,0.12783252,0,0.0
3694,0.53608924,1,1.0
3695,0.57255787,1,1.0
3696,0.019960763,0,0.0
3697,0.627387,1,1.0
3698,0.56716335,1,1.0
3699,0.60867697,1,1.0
3700,0.5271155,1,0.0
3701,0.88302076,1,1.0
3702,0.5975533,1,0.0
3703,0.011178842,0,0.0
3704,0.5968599,1,0.0
3705,0.31522906,0,0.0
3706,0.8682558,1,1.0
3707,0.55061823,1,1.0
3708,0.5749078,1,0.0
3709,0.52181077,1,1.0
3710,0.5449231,1,0.0
3711,5.2627083e-06,0,0.0
3712,0.597559,1,1.0
3713,0.43190494,0,1.0
3714,0.8383174,1,1.0
3715,0.51452124,1,1.0
3716,0.59811854,1,1.0
3717,0.5848601,1,1.0
3718,0.008368471,0,0.0
3719,0.65566194,1,1.0
3720,0.64867157,1,1.0
3721,0.61234325,1,0.0
3722,0.03525181,0,0.0
3723,0.62520856,1,1.0
3724,0.8321834,1,1.0
3725,0.8239992,1,1.0
3726,0.6276547,1,1.0
3727,0.6530662,1,0.0
3728,0.6099792,1,1.0
3729,0.5381661,1,0.0
3730,0.55758864,1,0.0
3731,0.015911946,0,0.0
3732,0.0034566247,0,0.0
3733,0.55812556,1,1.0
3734,0.58821386,1,0.0
3735,0.5753052,1,1.0
3736,0.7478029,1,0.0
3737,0.014093901,0,0.0
3738,0.24418095,0,0.0
3739,0.0017929443,0,0.0
3740,0.02174606,0,0.0
3741,0.056325585,0,0.0
3742,5.2144504e-05,0,0.0
3743,0.5619738,1,0.0
3744,0.56466275,1,1.0
3745,0.02228708,0,0.0
3746,0.64353496,1,1.0
3747,0.25104052,0,1.0
3748,0.0050666016,0,0.0
3749,0.004261198,0,0.0
3750,0.5982319,1,1.0
3751,0.6246426,1,0.0
3752,0.027564779,0,0.0
3753,0.02229458,0,0.0
3754,0.56300116,1,0.0
3755,0.0041370983,0,0.0
3756,0.5137643,1,1.0
3757,0.5730407,1,1.0
3758,0.8421592,1,0.0
3759,0.5704633,1,1.0
3760,0.8579201,1,1.0
3761,0.031092212,0,0.0
3762,0.4355947,0,1.0
3763,0.008969913,0,0.0
3764,0.55606943,1,1.0
3765,0.0016005955,0,0.0
3766,0.0035861165,0,0.0
3767,0.0030001937,0,0.0
3768,0.49128246,0,1.0
3769,0.5557163,1,0.0
3770,0.041707404,0,0.0
3771,0.5770645,1,1.0
3772,0.88774395,1,1.0
3773,0.50933385,1,0.0
3774,0.006592463,0,0.0
3775,0.6080413,1,1.0
3776,0.014715091,0,0.0
3777,0.008047795,0,0.0
3778,0.5835991,1,1.0
3779,0.548121,1,1.0
3780,0.3503452,0,1.0
